Country,Income_group,Code,Year,Cereal_energy_share,GDP,Population
Albania,Upper middle income,ALB,1946,NA,NA,1192014
Albania,Upper middle income,ALB,1907,NA,NA,865024
Albania,Upper middle income,ALB,1911,NA,NA,894559
Albania,Upper middle income,ALB,1827,NA,NA,450959
Albania,Upper middle income,ALB,1900,NA,NA,811069
Albania,Upper middle income,ALB,1780,NA,NA,391333
Albania,Upper middle income,ALB,1943,NA,NA,1149741
Albania,Upper middle income,ALB,1800,NA,NA,4e+05
Albania,Upper middle income,ALB,1942,NA,NA,1135986
Albania,Upper middle income,ALB,1710,NA,NA,311416
Albania,Upper middle income,ALB,1906,NA,NA,857164
Albania,Upper middle income,ALB,1938,NA,NA,1086421
Albania,Upper middle income,ALB,1838,NA,NA,473787
Albania,Upper middle income,ALB,1939,NA,NA,1098015
Albania,Upper middle income,ALB,1902,NA,NA,826432
Albania,Upper middle income,ALB,1828,NA,NA,452988
Albania,Upper middle income,ALB,1832,NA,NA,461196
Albania,Upper middle income,ALB,1940,NA,NA,1110133
Albania,Upper middle income,ALB,1801,NA,NA,401773
Albania,Upper middle income,ALB,1831,NA,NA,459130
Albania,Upper middle income,ALB,1913,NA,NA,907070
Albania,Upper middle income,ALB,1829,NA,NA,455027
Albania,Upper middle income,ALB,1901,NA,NA,818784
Algeria,Lower middle income,DZA,1967,NA,NA,12897121
Algeria,Lower middle income,DZA,1835,NA,NA,2762725
Algeria,Lower middle income,DZA,2017,NA,11737.4013671875,41136548
Algeria,Lower middle income,DZA,1872,NA,NA,3531171
Algeria,Lower middle income,DZA,1837,NA,NA,2772705
Algeria,Lower middle income,DZA,1834,NA,NA,2757748
Algeria,Lower middle income,DZA,1836,NA,NA,2767711
Algeria,Lower middle income,DZA,2014,NA,11512.6904296875,38760168
Algeria,Lower middle income,DZA,1965,NA,NA,12381262
Algeria,Lower middle income,DZA,1790,NA,NA,2454244
Algeria,Lower middle income,DZA,1968,NA,NA,13190979
Algeria,Lower middle income,DZA,1964,NA,NA,12179097
Algeria,Lower middle income,DZA,1873,NA,NA,3566379
Algeria,Lower middle income,DZA,1960,NA,NA,11394309
Algeria,Lower middle income,DZA,2016,NA,11826.1513671875,40339328
Algeria,Lower middle income,DZA,1966,NA,NA,12613398
Algeria,Lower middle income,DZA,1987,NA,NA,23586098
Algeria,Lower middle income,DZA,1780,NA,NA,2375996
Algeria,Lower middle income,DZA,2013,NA,11319.0830078125,38000628
Algeria,Lower middle income,DZA,1911,NA,NA,5467704
Algeria,Lower middle income,DZA,1912,NA,NA,5506688
Algeria,Lower middle income,DZA,1875,NA,NA,3637850
Algeria,Lower middle income,DZA,1863,NA,NA,3229536
Algeria,Lower middle income,DZA,1970,NA,NA,13795915
Algeria,Lower middle income,DZA,1963,NA,NA,11969449
Algeria,Lower middle income,DZA,1961,NA,NA,11598615
Algeria,Lower middle income,DZA,1959,NA,NA,11164451
Algeria,Lower middle income,DZA,2012,NA,11233.5166015625,37260568
Algeria,Lower middle income,DZA,2015,NA,11696.9501953125,39543148
Algeria,Lower middle income,DZA,1832,NA,NA,2747822
Algeria,Lower middle income,DZA,1862,NA,NA,3197653
Algeria,Lower middle income,DZA,1910,NA,NA,5417110
Algeria,Lower middle income,DZA,1947,NA,NA,8463201
Algeria,Lower middle income,DZA,1988,NA,NA,24243024
Algeria,Lower middle income,DZA,1801,NA,NA,2509126
Algeria,Lower middle income,DZA,1969,NA,NA,13491022
Algeria,Lower middle income,DZA,1838,NA,NA,2777709
Algeria,Lower middle income,DZA,1839,NA,NA,2782722
Algeria,Lower middle income,DZA,1962,NA,NA,11778265
Algeria,Lower middle income,DZA,1972,NA,NA,14439750
Algeria,Lower middle income,DZA,1973,NA,NA,14786473
Algeria,Lower middle income,DZA,1833,NA,NA,2752781
Algeria,Lower middle income,DZA,1861,NA,NA,3166085
Algeria,Lower middle income,DZA,1871,NA,NA,3496311
Algeria,Lower middle income,DZA,1977,NA,NA,17134196
Algeria,Lower middle income,DZA,1907,NA,NA,5198076
Algeria,Lower middle income,DZA,1851,NA,NA,2871698
Algeria,Lower middle income,DZA,1989,NA,NA,24889516
Algeria,Lower middle income,DZA,1874,NA,NA,3601937
Algeria,Lower middle income,DZA,2021,NA,NA,44177964
Algeria,Lower middle income,DZA,1952,NA,NA,9521703
Algeria,Lower middle income,DZA,1971,NA,NA,14110269
Algeria,Lower middle income,DZA,2011,57,11078.228515625,36543548
Algeria,Lower middle income,DZA,1990,NA,8746.3408203125,25518074
Algeria,Lower middle income,DZA,1831,NA,NA,2742872
Algeria,Lower middle income,DZA,1870,NA,NA,3461795
Algeria,Lower middle income,DZA,1976,NA,NA,16500516
Algeria,Lower middle income,DZA,1946,NA,NA,8337943
Algeria,Lower middle income,DZA,1847,NA,NA,2823150
Algeria,Lower middle income,DZA,2000,61,8710.4443359375,30774624
Algeria,Lower middle income,DZA,2001,60,8855.0087890625,31200984
Algeria,Lower middle income,DZA,1800,NA,NA,2500000
Algeria,Lower middle income,DZA,1802,NA,NA,2518286
Algeria,Lower middle income,DZA,1803,NA,NA,2527479
Algeria,Lower middle income,DZA,2019,NA,11521.984375,42705372
Algeria,Lower middle income,DZA,1840,NA,NA,2787744
Algeria,Lower middle income,DZA,1841,NA,NA,2792774
Algeria,Lower middle income,DZA,1958,NA,NA,10933788
Algeria,Lower middle income,DZA,1869,NA,NA,3427620
Algeria,Lower middle income,DZA,1945,NA,NA,8214538
Algeria,Lower middle income,DZA,1830,NA,NA,2737931
Algeria,Lower middle income,DZA,1859,NA,NA,3103881
Algeria,Lower middle income,DZA,1845,NA,NA,2812989
Algeria,Lower middle income,DZA,1848,NA,NA,2828245
Algeria,Lower middle income,DZA,1986,NA,NA,22882560
Algeria,Lower middle income,DZA,1981,NA,NA,19351356
Algeria,Lower middle income,DZA,1951,NA,NA,9271741
Algeria,Lower middle income,DZA,2008,58,10796.888671875,34569592
Algeria,Lower middle income,DZA,2006,59,10527.4091796875,33435082
Algeria,Lower middle income,DZA,1982,NA,NA,20000098
Algeria,Lower middle income,DZA,1842,NA,NA,2797814
Algeria,Lower middle income,DZA,1991,NA,8431.3779296875,26133906
Algeria,Lower middle income,DZA,1957,NA,NA,10703259
Algeria,Lower middle income,DZA,1975,NA,NA,15724698
Algeria,Lower middle income,DZA,1955,NA,NA,10242297
Algeria,Lower middle income,DZA,1819,NA,NA,2678262
Algeria,Lower middle income,DZA,1820,NA,NA,2686052
Algeria,Lower middle income,DZA,1850,NA,NA,2852648
Algeria,Lower middle income,DZA,1950,NA,NA,9019866
Algeria,Lower middle income,DZA,1915,NA,NA,5588466
Algeria,Lower middle income,DZA,1916,NA,NA,5615995
Algeria,Lower middle income,DZA,1876,NA,NA,3674121
Algeria,Lower middle income,DZA,2010,58,10970.6923828125,35856348
Algeria,Lower middle income,DZA,2009,58,10782.34765625,35196040
Algeria,Lower middle income,DZA,-10000,NA,NA,12090
Algeria,Lower middle income,DZA,1956,NA,NA,10473167
Algeria,Lower middle income,DZA,1860,NA,NA,3134829
Algeria,Lower middle income,DZA,1844,NA,NA,2807921
Algeria,Lower middle income,DZA,1770,NA,NA,2297738
Algeria,Lower middle income,DZA,-5000,NA,NA,155482
Algeria,Lower middle income,DZA,1821,NA,NA,2692874
Algeria,Lower middle income,DZA,1948,NA,NA,8590341
Algeria,Lower middle income,DZA,1979,NA,NA,18166982
Algeria,Lower middle income,DZA,1855,NA,NA,2983114
Algeria,Lower middle income,DZA,1856,NA,NA,3012858
Algeria,Lower middle income,DZA,2018,NA,11630.6796875,41927008
Algeria,Lower middle income,DZA,2020,NA,10735.3828125,43451668
Algeria,Lower middle income,DZA,1858,NA,NA,3073238
Algeria,Lower middle income,DZA,1843,NA,NA,2802863
Algeria,Lower middle income,DZA,1829,NA,NA,2732999
Algeria,Lower middle income,DZA,1944,NA,NA,8092960
Algeria,Lower middle income,DZA,1809,NA,NA,2583348
Algeria,Lower middle income,DZA,1998,62,8360.140625,29924664
Algeria,Lower middle income,DZA,1846,NA,NA,2818065
Algeria,Lower middle income,DZA,-4000,NA,NA,259136
Algeria,Lower middle income,DZA,2003,60,9771.6728515625,32055882
Algeria,Lower middle income,DZA,2007,59,10717.7705078125,33983836
Algeria,Lower middle income,DZA,1825,NA,NA,2713360
Algeria,Lower middle income,DZA,1826,NA,NA,2718256
Algeria,Lower middle income,DZA,1857,NA,NA,3042898
Algeria,Lower middle income,DZA,1953,NA,NA,9771686
Algeria,Lower middle income,DZA,1868,NA,NA,3393782
Algeria,Lower middle income,DZA,1974,NA,NA,15153601
Algeria,Lower middle income,DZA,1760,NA,NA,2219494
Algeria,Lower middle income,DZA,1943,NA,NA,7973182
Algeria,Lower middle income,DZA,1909,NA,NA,5355149
Algeria,Lower middle income,DZA,1999,61,8506.3349609375,30346086
Algeria,Lower middle income,DZA,1000,NA,NA,1999986
Algeria,Lower middle income,DZA,1849,NA,NA,2838059
Algeria,Lower middle income,DZA,1913,NA,NA,5533813
Algeria,Lower middle income,DZA,1914,NA,NA,5561073
Algeria,Lower middle income,DZA,1917,NA,NA,5643659
Algeria,Lower middle income,DZA,1827,NA,NA,2723162
Algeria,Lower middle income,DZA,1805,NA,NA,2545967
Algeria,Lower middle income,DZA,1878,NA,NA,3747752
Algeria,Lower middle income,DZA,1954,NA,NA,10011548
Algeria,Lower middle income,DZA,-9000,NA,NA,20150
Algeria,Lower middle income,DZA,1730,NA,NA,1984751
Algeria,Lower middle income,DZA,-8000,NA,NA,33583
Algeria,Lower middle income,DZA,-7000,NA,NA,55973
Algeria,Lower middle income,DZA,-6000,NA,NA,93289
Algeria,Lower middle income,DZA,1100,NA,NA,1949984
Algeria,Lower middle income,DZA,1978,NA,NA,17632646
Algeria,Lower middle income,DZA,1980,NA,NA,18739378
Algeria,Lower middle income,DZA,1993,59,8027.36572265625,27354326
Algeria,Lower middle income,DZA,1918,NA,NA,5672196
Algeria,Lower middle income,DZA,200,NA,NA,1920009
Algeria,Lower middle income,DZA,1995,60,7935.1689453125,28478024
Algeria,Lower middle income,DZA,1879,NA,NA,3785118
Algeria,Lower middle income,DZA,1985,NA,NA,22132910
Algeria,Lower middle income,DZA,1807,NA,NA,2564589
Algeria,Lower middle income,DZA,1942,NA,NA,7855176
Algeria,Lower middle income,DZA,1818,NA,NA,2669510
Algeria,Lower middle income,DZA,900,NA,NA,1849979
Algeria,Lower middle income,DZA,1811,NA,NA,2602278
Algeria,Lower middle income,DZA,1949,NA,NA,8726599
Algeria,Lower middle income,DZA,1824,NA,NA,2708472
Algeria,Lower middle income,DZA,2004,60,10058.42578125,32510184
Algeria,Lower middle income,DZA,2005,60,10504.8447265625,32956690
Algeria,Lower middle income,DZA,1865,NA,NA,3294259
Algeria,Lower middle income,DZA,1866,NA,NA,3327104
Algeria,Lower middle income,DZA,1867,NA,NA,3360278
Algeria,Lower middle income,DZA,1750,NA,NA,2141252
Algeria,Lower middle income,DZA,1983,NA,NA,20682110
Algeria,Lower middle income,DZA,1740,NA,NA,2063002
Algeria,Lower middle income,DZA,1908,NA,NA,5282059
Algeria,Lower middle income,DZA,1925,NA,NA,6054766
Algeria,Lower middle income,DZA,1896,NA,NA,4471114
Algeria,Lower middle income,DZA,-3000,NA,NA,431893
Algeria,Lower middle income,DZA,-1000,NA,NA,1199705
Algeria,Lower middle income,DZA,1853,NA,NA,2924503
Algeria,Lower middle income,DZA,1854,NA,NA,2953663
Algeria,Lower middle income,DZA,1994,60,7792.07421875,27937006
Algeria,Lower middle income,DZA,1877,NA,NA,3710754
Algeria,Lower middle income,DZA,1921,NA,NA,5800524
Algeria,Lower middle income,DZA,1806,NA,NA,2555261
Algeria,Lower middle income,DZA,1720,NA,NA,1906492
Algeria,Lower middle income,DZA,1804,NA,NA,2536706
Algeria,Lower middle income,DZA,1808,NA,NA,2573951
Algeria,Lower middle income,DZA,800,NA,NA,1699986
Algeria,Lower middle income,DZA,1810,NA,NA,2592813
Algeria,Lower middle income,DZA,1897,NA,NA,4514120
Algeria,Lower middle income,DZA,2002,59,9232.416015625,31624700
Algeria,Lower middle income,DZA,1823,NA,NA,2703593
Algeria,Lower middle income,DZA,1400,NA,NA,1469993
Algeria,Lower middle income,DZA,1500,NA,NA,1499995
Algeria,Lower middle income,DZA,1816,NA,NA,2650125
Algeria,Lower middle income,DZA,500,NA,NA,1806646
Algeria,Lower middle income,DZA,1984,NA,NA,21393532
Algeria,Lower middle income,DZA,1920,NA,NA,5750516
Algeria,Lower middle income,DZA,1997,61,8074.74951171875,29476030
Algeria,Lower middle income,DZA,1941,NA,NA,7734985
Algeria,Lower middle income,DZA,1906,NA,NA,5115427
Algeria,Lower middle income,DZA,1895,NA,NA,4428517
Algeria,Lower middle income,DZA,1883,NA,NA,3938347
Algeria,Lower middle income,DZA,1812,NA,NA,2611778
Algeria,Lower middle income,DZA,-2000,NA,NA,719821
Algeria,Lower middle income,DZA,1891,NA,NA,4261859
Algeria,Lower middle income,DZA,1852,NA,NA,2895631
Algeria,Lower middle income,DZA,1864,NA,NA,3261737
Algeria,Lower middle income,DZA,1700,NA,NA,1749990
Algeria,Lower middle income,DZA,1828,NA,NA,2728076
Algeria,Lower middle income,DZA,1996,61,8116.94970703125,28984640
Algeria,Lower middle income,DZA,1904,NA,NA,4954052
Algeria,Lower middle income,DZA,1905,NA,NA,5034093
Algeria,Lower middle income,DZA,1880,NA,NA,3822857
Algeria,Lower middle income,DZA,1881,NA,NA,3860973
Algeria,Lower middle income,DZA,1882,NA,NA,3899468
Algeria,Lower middle income,DZA,1926,NA,NA,6121841
Algeria,Lower middle income,DZA,1822,NA,NA,2698723
Algeria,Lower middle income,DZA,1300,NA,NA,1684987
Algeria,Lower middle income,DZA,1200,NA,NA,1899989
Algeria,Lower middle income,DZA,1992,59,8383.7587890625,26748302
Algeria,Lower middle income,DZA,1889,NA,NA,4179601
Algeria,Lower middle income,DZA,1919,NA,NA,5707777
Algeria,Lower middle income,DZA,1710,NA,NA,1828235
Algeria,Lower middle income,DZA,300,NA,NA,1881450
Algeria,Lower middle income,DZA,1940,NA,NA,7612711
Algeria,Lower middle income,DZA,700,NA,NA,1734824
Algeria,Lower middle income,DZA,1939,NA,NA,7488450
Algeria,Lower middle income,DZA,1938,NA,NA,7362298
Algeria,Lower middle income,DZA,1923,NA,NA,5922812
Algeria,Lower middle income,DZA,1884,NA,NA,3977614
Algeria,Lower middle income,DZA,1885,NA,NA,4017272
Algeria,Lower middle income,DZA,1886,NA,NA,4057326
Algeria,Lower middle income,DZA,1900,NA,NA,4664019
Algeria,Lower middle income,DZA,1600,NA,NA,2250000
Algeria,Lower middle income,DZA,1817,NA,NA,2659800
Algeria,Lower middle income,DZA,1893,NA,NA,4344537
Algeria,Lower middle income,DZA,1903,NA,NA,4875283
Algeria,Lower middle income,DZA,1899,NA,NA,4607453
Algeria,Lower middle income,DZA,600,NA,NA,1770375
Algeria,Lower middle income,DZA,1922,NA,NA,5857917
Algeria,Lower middle income,DZA,1924,NA,NA,5988425
Algeria,Lower middle income,DZA,1892,NA,NA,4303146
Algeria,Lower middle income,DZA,100,NA,NA,1959348
Algeria,Lower middle income,DZA,1898,NA,NA,4557540
Algeria,Lower middle income,DZA,1928,NA,NA,6258229
Algeria,Lower middle income,DZA,0,NA,NA,1999499
Algeria,Lower middle income,DZA,1935,NA,NA,6985082
Algeria,Lower middle income,DZA,1902,NA,NA,4797767
Algeria,Lower middle income,DZA,1931,NA,NA,6520235
Algeria,Lower middle income,DZA,1934,NA,NA,6863688
Algeria,Lower middle income,DZA,1813,NA,NA,2621312
Algeria,Lower middle income,DZA,1932,NA,NA,6627192
Algeria,Lower middle income,DZA,1937,NA,NA,7234349
Algeria,Lower middle income,DZA,1936,NA,NA,7108623
Algeria,Lower middle income,DZA,400,NA,NA,1843681
Algeria,Lower middle income,DZA,1890,NA,NA,4220676
Algeria,Lower middle income,DZA,1927,NA,NA,6189659
Algeria,Lower middle income,DZA,1930,NA,NA,6423262
Algeria,Lower middle income,DZA,1929,NA,NA,6336013
Algeria,Lower middle income,DZA,1887,NA,NA,4097778
Algeria,Lower middle income,DZA,1815,NA,NA,2640486
Algeria,Lower middle income,DZA,1894,NA,NA,4386326
Algeria,Lower middle income,DZA,1888,NA,NA,4138634
Algeria,Lower middle income,DZA,1814,NA,NA,2630882
Algeria,Lower middle income,DZA,1933,NA,NA,6744404
Algeria,Lower middle income,DZA,1901,NA,NA,4727402
American Samoa,Upper middle income,ASM,1977,NA,NA,30838
American Samoa,Upper middle income,ASM,2005,NA,NA,57277
American Samoa,Upper middle income,ASM,2016,NA,NA,50468
American Samoa,Upper middle income,ASM,1998,NA,NA,56626
American Samoa,Upper middle income,ASM,1996,NA,NA,54523
American Samoa,Upper middle income,ASM,2018,NA,NA,48445
American Samoa,Upper middle income,ASM,1999,NA,NA,57617
American Samoa,Upper middle income,ASM,1997,NA,NA,55595
American Samoa,Upper middle income,ASM,1994,NA,NA,52311
American Samoa,Upper middle income,ASM,1910,NA,NA,7469
American Samoa,Upper middle income,ASM,900,NA,NA,70
American Samoa,Upper middle income,ASM,1995,NA,NA,53421
American Samoa,Upper middle income,ASM,1900,NA,NA,6639
American Samoa,Upper middle income,ASM,800,NA,NA,46
American Samoa,Upper middle income,ASM,1976,NA,NA,30222
American Samoa,Upper middle income,ASM,2003,NA,NA,57962
American Samoa,Upper middle income,ASM,1880,NA,NA,5246
American Samoa,Upper middle income,ASM,2017,NA,NA,49486
American Samoa,Upper middle income,ASM,1890,NA,NA,5902
American Samoa,Upper middle income,ASM,1981,NA,NA,34080
American Samoa,Upper middle income,ASM,1974,NA,NA,29040
American Samoa,Upper middle income,ASM,2020,NA,NA,46216
American Samoa,Upper middle income,ASM,1991,NA,NA,49016
American Samoa,Upper middle income,ASM,1860,NA,NA,4145
American Samoa,Upper middle income,ASM,1870,NA,NA,4663
American Samoa,Upper middle income,ASM,1993,NA,NA,51195
American Samoa,Upper middle income,ASM,1988,NA,NA,44564
American Samoa,Upper middle income,ASM,1975,NA,NA,29596
American Samoa,Upper middle income,ASM,2015,NA,NA,51391
American Samoa,Upper middle income,ASM,1989,NA,NA,46310
American Samoa,Upper middle income,ASM,1740,NA,NA,2209
American Samoa,Upper middle income,ASM,1980,NA,NA,32908
American Samoa,Upper middle income,ASM,1760,NA,NA,2447
American Samoa,Upper middle income,ASM,2004,NA,NA,57653
American Samoa,Upper middle income,ASM,1992,NA,NA,50096
American Samoa,Upper middle income,ASM,2001,NA,NA,58342
American Samoa,Upper middle income,ASM,1990,NA,NA,47841
American Samoa,Upper middle income,ASM,1840,NA,NA,3720
American Samoa,Upper middle income,ASM,600,NA,NA,20
American Samoa,Upper middle income,ASM,1987,NA,NA,42859
American Samoa,Upper middle income,ASM,1986,NA,NA,41240
American Samoa,Upper middle income,ASM,1850,NA,NA,3927
American Samoa,Upper middle income,ASM,1973,NA,NA,28553
American Samoa,Upper middle income,ASM,1200,NA,NA,236
American Samoa,Upper middle income,ASM,2019,NA,NA,47341
American Samoa,Upper middle income,ASM,1955,NA,NA,19855
American Samoa,Upper middle income,ASM,1920,NA,NA,8963
American Samoa,Upper middle income,ASM,2000,NA,NA,58251
American Samoa,Upper middle income,ASM,100,NA,NA,2
American Samoa,Upper middle income,ASM,2002,NA,NA,58200
American Samoa,Upper middle income,ASM,700,NA,NA,31
American Samoa,Upper middle income,ASM,1985,NA,NA,39688
American Samoa,Upper middle income,ASM,1950,NA,NA,19057
American Samoa,Upper middle income,ASM,1951,NA,NA,19447
American Samoa,Upper middle income,ASM,1968,NA,NA,25631
American Samoa,Upper middle income,ASM,1000,NA,NA,105
American Samoa,Upper middle income,ASM,1730,NA,NA,2098
American Samoa,Upper middle income,ASM,1954,NA,NA,19783
American Samoa,Upper middle income,ASM,1750,NA,NA,2325
American Samoa,Upper middle income,ASM,2021,NA,NA,45056
American Samoa,Upper middle income,ASM,1983,NA,NA,36755
American Samoa,Upper middle income,ASM,2011,NA,NA,54334
American Samoa,Upper middle income,ASM,1930,NA,NA,10756
American Samoa,Upper middle income,ASM,500,NA,NA,13
American Samoa,Upper middle income,ASM,300,NA,NA,6
American Samoa,Upper middle income,ASM,200,NA,NA,4
American Samoa,Upper middle income,ASM,1970,NA,NA,27098
American Samoa,Upper middle income,ASM,2014,NA,NA,52234
American Samoa,Upper middle income,ASM,1972,NA,NA,28083
American Samoa,Upper middle income,ASM,1100,NA,NA,157
American Samoa,Upper middle income,ASM,1953,NA,NA,19695
American Samoa,Upper middle income,ASM,1720,NA,NA,1993
American Samoa,Upper middle income,ASM,1940,NA,NA,12908
American Samoa,Upper middle income,ASM,1982,NA,NA,35388
American Samoa,Upper middle income,ASM,1978,NA,NA,31449
American Samoa,Upper middle income,ASM,1790,NA,NA,2854
American Samoa,Upper middle income,ASM,1800,NA,NA,3005
American Samoa,Upper middle income,ASM,2012,NA,NA,53718
American Samoa,Upper middle income,ASM,2013,NA,NA,53017
American Samoa,Upper middle income,ASM,1820,NA,NA,3339
American Samoa,Upper middle income,ASM,1965,NA,NA,23414
American Samoa,Upper middle income,ASM,1830,NA,NA,3524
American Samoa,Upper middle income,ASM,1971,NA,NA,27618
American Samoa,Upper middle income,ASM,1967,NA,NA,24864
American Samoa,Upper middle income,ASM,1979,NA,NA,32071
American Samoa,Upper middle income,ASM,400,NA,NA,9
American Samoa,Upper middle income,ASM,2008,NA,NA,55909
